0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,5.0,0.0,20.0,20.0,0.0,0.0,4.0,5.0,5.0,0.0,4.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,4.0,0.0,20.0,20.0,20.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,3.3333333333333335,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,6.666666666666667,20.0,20.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,5.0,0.0,0.0,20.0,20.0,4.0,5.0,5.0,20.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,5.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,4.0,4.0,20.0,20.0,5.0,0.0,10.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.666666666666667,4.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,5.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,5.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,4.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0
20.0,20.0,5.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,4.0,20.0,0.0,0.0,0.0,4.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,0.0,4.0,0.0,0.0,20.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,20.0,0.0,4.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,20.0,20.0,20.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,20.0,20.0
0.0,0.0,0.0,4.0,20.0,5.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,20.0,20.0,20.0,20.0,0.0,4.0,0.0,20.0,0.0,0.0,5.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.666666666666667,0.0,6.666666666666667,0.0,20.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,6.666666666666667,0.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,5.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,0.0,4.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,8.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,5.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,20.0,0.0,20.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,5.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,4.0,0.0,4.0,20.0,20.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,20.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,4.0,20.0,0.0,4.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,4.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,8.0,0.0,20.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0
0.0,0.0,10.0,20.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,6.666666666666667,20.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,8.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,8.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,5.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,5.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,4.0,0.0,20.0,20.0,20.0,0.0,0.0,5.0,0.0,20.0,20.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,5.0,0.0,20.0,0.0,0.0,0.0,20.0,6.666666666666667,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0
20.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,20.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,5.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,4.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,5.0,0.0,4.0,20.0,20.0,0.0,0.0,4.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,20.0,3.3333333333333335,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,4.0,5.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,4.0,0.0,10.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,4.0,20.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,4.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,4.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,8.0,0.0,20.0,0.0,20.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,8.0,20.0,0.0,20.0,0.0
0.0,0.0,5.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,5.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,4.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,20.0,5.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,5.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,20.0,0.0,20.0,20.0,10.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,20.0,0.0,0.0,20.0,4.0,0.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,5.0,20.0,4.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,5.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,4.0,0.0,20.0,6.666666666666667,0.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,4.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,5.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,5.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.3333333333333335,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0
20.0,0.0,20.0,0.0,0.0,0.0,4.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,20.0,0.0,20.0,5.0,20.0,0.0,0.0,20.0,0.0,5.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,4.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,5.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,5.0,0.0,20.0,20.0,8.0,0.0,0.0,20.0,20.0,0.0,5.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0
0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,4.0,20.0,20.0,0.0,20.0,8.0,20.0,0.0,0.0,20.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,20.0,6.666666666666667,0.0,0.0,0.0,0.0,20.0,5.0,20.0,4.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,4.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,4.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,20.0,20.0,20.0,6.666666666666667,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.3333333333333335,20.0,5.0,0.0,0.0,20.0
0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,5.0,0.0,8.0,0.0,0.0,8.0,8.0,20.0,0.0,20.0,0.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,8.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,20.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,5.0,20.0,20.0,0.0,0.0,4.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,8.0,20.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,5.0,5.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,5.0,20.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,4.0,0.0,20.0,0.0,0.0,20.0,20.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,20.0
0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,6.666666666666667,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,4.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,5.0,3.3333333333333335,0.0,5.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,4.0,20.0,0.0,4.0,4.0,0.0,20.0,20.0,3.3333333333333335,20.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,5.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,5.0,0.0,20.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0
20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,20.0,20.0,4.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,0.0,6.666666666666667,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,5.0,4.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0
20.0,0.0,0.0,8.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,5.0,8.0,0.0,20.0,0.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,20.0,6.666666666666667,20.0,20.0,20.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,4.0,0.0,5.0,0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,20.0,8.0,20.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,4.0,0.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,5.0,20.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,4.0,5.0,20.0,5.0,5.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,3.3333333333333335,20.0,20.0,20.0,20.0,0.0,20.0,20.0,20.0,20.0,0.0,0.0,4.0,20.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,5.0,0.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,5.0,20.0,20.0,0.0,0.0,20.0,20.0,8.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,4.0,20.0,0.0,4.0,20.0,20.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,4.0,8.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
